HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Group,GroupSize,CabinDeck,CabinNum,CabinSide,log_RoomService,log_FoodCourt,log_ShoppingMall,log_Spa,log_VRDeck,Surname,AgeBins,GroupBins,GroupSizeBins,CabinNumBins,log_RoomServiceBins,log_FoodCourtBins,log_ShoppingMallBins,log_SpaBins,log_VRDeckBins
Europa,True,55 Cancri e,40.0,False,True,8452.0,4,C,279.0,P,0.0,0.0,0.0,0.0,0.0,Voliat,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,False,TRAPPIST-1e,36.0,False,True,8452.0,4,C,279.0,P,0.0,6.962243464266207,2.9444389791664403,7.4205789054108005,3.912023005428146,Voliat,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,19.0,False,False,8454.0,1,G,1354.0,S,4.727387818712341,0.0,5.583496308781699,5.983936280687191,0.0,Workmans,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Europa,True,55 Cancri e,33.0,False,True,8456.0,1,C,280.0,P,0.0,0.0,0.0,0.0,0.0,Calazy,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,23.0,False,False,8457.0,1,F,1627.0,S,3.4011973816621555,0.0,0.0,5.808142489980444,5.602118820879701,Lopelases,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,55 Cancri e,57.0,False,False,8458.0,6,C,319.0,S,0.0,8.366835309827675,3.4657359027997265,6.501289670540389,8.753055515138222,Sempreate,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Europa,True,55 Cancri e,24.0,False,True,8458.0,6,C,319.0,S,0.0,0.0,0.0,0.0,0.0,Sempreate,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,55 Cancri e,19.0,False,True,8458.0,6,C,319.0,S,0.0,0.0,0.0,0.0,0.0,Sempreate,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,TRAPPIST-1e,54.0,False,True,8458.0,6,C,319.0,S,0.0,0.0,0.0,0.0,0.0,Sempreate,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,False,TRAPPIST-1e,28.0,False,True,8458.0,6,C,319.0,S,6.912742820493176,7.793174347189205,0.0,0.0,2.8903717578961645,Sempreate,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Europa,False,TRAPPIST-1e,26.0,True,True,8458.0,6,C,319.0,S,0.6931471805599453,8.632484235750972,0.0,1.791759469228055,4.787491742782046,Bealvewd,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,PSO J318.5-22,43.0,False,False,8459.0,1,G,1355.0,S,0.0,0.0,0.0,0.0,0.0,Morandry,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,39.0,False,False,8460.0,1,F,1628.0,S,0.0,3.091042453358316,4.1588830833596715,6.519147287940395,0.0,Ewisentley,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,21.0,False,True,8462.0,1,F,1629.0,S,3.4965075614664802,6.46302945692067,0.0,0.0,0.0,Klindsey,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,55 Cancri e,24.0,False,False,8463.0,1,F,1630.0,S,0.0,0.0,6.411818267709897,3.6375861597263857,0.0,Hoppernardy,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,35.0,False,False,8465.0,2,E,542.0,P,0.0,0.0,0.0,0.0,0.0,Ches,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,61.0,False,True,8465.0,2,F,1736.0,P,0.0,0.0,0.0,0.0,0.0,Ches,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,21.0,False,False,8466.0,1,F,1737.0,P,0.0,1.791759469228055,0.0,6.5337888379333435,2.3978952727983707,Leonaldez,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,55 Cancri e,14.0,False,True,8467.0,1,G,1379.0,P,0.0,0.0,0.0,0.0,0.0,Hebernandry,"(-0.001, 17.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,55 Cancri e,38.0,False,False,8468.0,1,D,263.0,P,7.057897937411856,0.0,2.995732273553991,0.0,0.0,Birt,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,55 Cancri e,23.0,False,True,8469.0,1,G,1356.0,S,0.0,0.0,0.0,0.0,0.0,Cames,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,55 Cancri e,31.0,True,False,8470.0,1,C,281.0,P,9.01724094201035,5.638354669333745,0.0,8.0774471493312,7.734558844354756,Aloubtled,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,55 Cancri e,66.0,True,False,8471.0,1,E,556.0,S,0.0,7.511524648390866,0.6931471805599453,7.535830462798367,3.828641396489095,Metiveal,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,TRAPPIST-1e,56.0,False,False,8472.0,1,G,1380.0,P,0.0,0.0,0.0,0.0,0.0,Douglasen,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,55 Cancri e,21.0,False,False,8474.0,1,F,1632.0,S,3.6888794541139363,3.9889840465642745,4.553876891600541,3.5263605246161616,6.251903883165888,Weaves,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,55 Cancri e,49.0,False,False,8475.0,2,B,331.0,S,0.0,7.940583827104244,6.988413181999592,4.709530201312334,7.0326242610280065,Aindlylid,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,55 Cancri e,21.0,False,False,8475.0,2,B,331.0,S,1.0986122886681098,8.494538500851432,4.174387269895637,8.507748732588238,7.45876269238096,Aindlylid,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(300.0, 700.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Mars,False,TRAPPIST-1e,27.0,False,True,8476.0,1,D,252.0,S,5.501258210544727,0.0,6.20050917404269,5.697093486505405,3.1780538303479458,Mille,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,23.0,False,False,8477.0,1,F,1633.0,S,0.0,0.6931471805599453,3.9512437185814275,7.445417556701687,5.393627546352362,Hickerson,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,27.0,False,False,8479.0,1,F,1738.0,P,0.0,0.0,0.0,6.57507584059962,0.0,Cardner,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,49.0,False,False,8480.0,2,G,1382.0,P,5.241747015059643,0.0,4.969813299576001,7.275172319452771,6.320768294250582,Cartz,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,38.0,False,False,8480.0,2,G,1382.0,P,0.0,6.742880635791903,1.3862943611198906,3.5553480614894135,0.0,Cartz,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Europa,True,TRAPPIST-1e,60.0,False,True,8481.0,1,B,332.0,S,0.0,0.0,0.0,0.0,0.0,Braned,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,55 Cancri e,47.0,False,False,8482.0,1,G,1358.0,S,0.0,0.0,0.0,0.0,0.0,Thonyderson,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,TRAPPIST-1e,29.0,True,True,8483.0,1,D,253.0,S,0.0,0.0,0.0,0.0,0.0,Clutcheed,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,19.0,False,True,8486.0,1,G,1360.0,S,0.0,0.0,0.0,0.0,0.0,Anthompson,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,55 Cancri e,32.0,True,False,8487.0,1,C,282.0,P,4.189654742026425,0.0,0.0,4.48863636973214,9.19136140537838,Boderbint,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,PSO J318.5-22,22.0,False,True,8489.0,1,G,1383.0,P,0.0,0.0,0.0,0.0,0.0,Danielps,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,55 Cancri e,35.0,False,True,8491.0,1,F,1635.0,S,5.768320995793772,0.0,8.753371421000903,2.1972245773362196,0.0,Panie,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,28.0,False,True,8492.0,1,F,1740.0,P,0.0,4.143134726391533,1.3862943611198906,6.504288173536645,0.0,Tersimpson,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,True,PSO J318.5-22,22.0,False,False,8493.0,1,G,1384.0,P,0.0,0.0,0.0,0.0,0.0,Goodson,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,42.0,False,True,8494.0,1,E,543.0,P,6.647688373563329,0.0,7.171656822768514,0.0,0.0,Bota,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(300.0, 700.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,False,55 Cancri e,37.0,False,True,8495.0,1,C,283.0,P,2.9444389791664403,8.46695197497949,0.6931471805599453,7.134890851565884,1.0986122886681098,Rupent,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Mars,False,TRAPPIST-1e,31.0,False,True,8500.0,1,F,1743.0,P,3.912023005428146,5.777652323222656,6.885509670034818,0.0,0.0,Purte,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,33.0,True,False,8502.0,1,D,254.0,S,7.142827401161621,7.488852955733459,3.6109179126442243,6.161207321695077,5.823045895483019,Purte,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,TRAPPIST-1e,48.0,False,False,8503.0,3,B,279.0,P,8.23880116587155,6.822197390620491,4.990432586778736,7.479299637782834,6.78105762593618,Coweboded,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,TRAPPIST-1e,31.0,False,False,8503.0,3,B,279.0,P,0.0,6.272877006546167,0.0,3.739649818891417,8.264878262801748,Coweboded,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Europa,True,55 Cancri e,18.0,False,True,8503.0,3,B,279.0,P,0.0,0.0,0.0,0.0,0.0,Coweboded,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,44.0,False,True,8504.0,2,F,1744.0,P,0.0,0.0,7.619233416226805,1.0986122886681098,0.6931471805599453,Moranthons,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,55 Cancri e,22.0,False,True,8504.0,2,G,1385.0,P,0.0,0.0,0.0,0.0,0.0,Moranthons,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,18.0,False,False,8506.0,1,F,1746.0,P,6.19644412779452,0.0,4.007333185232471,5.278114659230517,0.0,Benney,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,48.0,False,True,8508.0,3,F,1747.0,P,0.0,0.0,0.0,0.0,0.0,Bake,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,2.0,False,True,8508.0,3,F,1747.0,P,0.0,0.0,0.0,0.0,0.0,Bake,"(-0.001, 17.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,0.0,False,True,8508.0,3,F,1747.0,P,0.0,0.0,0.0,0.0,0.0,Bake,"(-0.001, 17.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,43.0,False,False,8509.0,1,G,1364.0,S,3.091042453358316,0.0,6.761572768804055,0.0,0.0,Kaufmaneyes,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,PSO J318.5-22,51.0,False,False,8511.0,1,G,1365.0,S,6.3818160174060985,3.367295829986474,4.30406509320417,0.0,4.418840607796598,Moreman,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(0.0, 10.091]"
Earth,False,55 Cancri e,48.0,False,True,8512.0,1,F,1637.0,S,0.0,6.576469569048224,0.0,0.0,2.3978952727983707,Flyncharlan,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Mars,True,TRAPPIST-1e,51.0,False,False,8514.0,1,F,1748.0,P,6.769641976852503,3.367295829986474,5.631211781821365,5.043425116919247,7.161622002939187,Ste,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,20.0,False,True,8516.0,1,F,1750.0,P,0.0,0.0,0.0,5.793013608384144,0.0,Hopez,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(-1.0, 0.0]"
Europa,False,TRAPPIST-1e,41.0,False,False,8521.0,1,A,102.0,S,0.0,0.0,0.0,0.0,0.0,Cuplial,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,27.0,False,True,8522.0,1,F,1751.0,P,1.3862943611198906,0.0,2.3978952727983707,1.6094379124341003,6.752270376141742,Quinnerettt,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,55 Cancri e,56.0,False,False,8523.0,1,C,320.0,S,3.9889840465642745,8.017637159908478,0.0,4.948759890378168,8.716535732544495,Vendeck,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(300.0, 700.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Europa,True,55 Cancri e,26.0,False,True,8524.0,1,B,333.0,S,0.0,0.0,0.0,0.0,0.0,Conablese,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,21.0,False,False,8528.0,1,G,1369.0,S,2.4849066497880004,0.0,0.0,6.733401891837359,0.0,Chanash,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,43.0,False,False,8530.0,1,F,1640.0,S,7.8252452914317745,0.0,3.8066624897703196,3.1780538303479458,3.4011973816621555,Shpie,"(42.0, 79.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,55 Cancri e,23.0,False,False,8535.0,1,F,1642.0,S,5.855071922202427,5.351858133476067,0.0,0.0,0.6931471805599453,Petton,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Europa,False,55 Cancri e,28.0,False,False,8536.0,1,E,559.0,S,0.0,4.624972813284271,0.0,0.0,9.404590499635411,Plattering,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Mars,True,TRAPPIST-1e,40.0,False,True,8537.0,3,F,1643.0,S,0.0,0.0,0.0,0.0,0.0,Nutte,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,39.0,False,False,8537.0,3,F,1643.0,S,8.580731212220226,0.0,5.673323267171493,0.0,0.0,Nutte,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,16.0,False,True,8537.0,3,F,1643.0,S,0.0,0.0,0.0,0.0,0.0,Nutte,"(-0.001, 17.0]","(7500.0, 9280.0]","(1, 8]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,20.0,False,False,8539.0,1,G,1372.0,S,4.0943445622221,3.4011973816621555,3.332204510175204,0.0,0.0,Simsey,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,24.0,False,False,8540.0,1,F,1645.0,S,6.532334292222349,0.0,2.6390573296152584,0.0,0.0,Sextones,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,45.0,True,False,8541.0,2,D,266.0,P,6.9975959829819265,6.85751406254539,5.834810737062605,0.0,0.0,Rekle,"(42.0, 79.0]","(7500.0, 9280.0]","(1, 8]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,55 Cancri e,33.0,False,True,8541.0,2,D,266.0,P,7.557472901614746,1.791759469228055,0.0,0.0,5.43372200355424,Rekle,"(17.0, 42.0]","(7500.0, 9280.0]","(1, 8]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Mars,True,TRAPPIST-1e,19.0,False,False,8542.0,1,E,544.0,P,0.0,0.0,0.0,0.0,0.0,Chate,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,15.0,False,False,8544.0,1,F,1647.0,S,4.74493212836325,5.087596335232384,3.1354942159291497,6.040254711277414,0.0,Booters,"(-0.001, 17.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,18.0,False,False,8545.0,1,F,1753.0,P,0.0,0.0,2.0794415416798357,6.576469569048224,0.0,Kirks,"(17.0, 42.0]","(7500.0, 9280.0]","(0, 1]","(1175.0, 1894.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
